MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.festoolusa.com,,,,,,20000893,Tools & Hardware,Power Tools,Power Tools & Machinery,1500893,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,577728,,Tools & Hardware>Power Tools>Cordless Power Tools,"Festool USA, Power Tool, 577728, Commercial Grade, Heavy Duty",POWER TOOL,Festool® 577728 Power Tool,Festool® Power Tool,Power Tool,"High quality Festool Power Tool built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Power Tool,Series,,,Tool Type,,,Voltage Rating,,,Motor Type,,,Power Source,,,No Load Speed,,,Tool Weight,,,Includes,,,Warranty,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112700,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000894,Tools & Hardware,Power Tools,Power Tools & Machinery,1500894,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,577738,,Tools & Hardware>Power Tools>Cordless Power Tools,"Festool USA, Power Tool, 577738, Commercial Grade, Heavy Duty",POWER TOOL,Festool® 577738 Power Tool,Festool® Power Tool,Power Tool,"High quality Festool Power Tool built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Power Tool,Series,,,Tool Type,,,Voltage Rating,,,Motor Type,,,Power Source,,,No Load Speed,,,Tool Weight,,,Includes,,,Warranty,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112700,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.kregtool.com,,,,,,20000895,Tools & Hardware,Power Tools,Power Tools & Machinery,1500895,KPTRS500A,"KPTRS500A Kreg 20V Ionic 5"" Random Orbit Sander",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,Kreg,KPTRS500A,,Tools & Hardware>Power Tools>Cordless Power Tools,"Kreg Tool Company, Power Tool, 20V MAX, KPTRS500A, 20 V, Commercial Grade",POWER TOOL 20V,"Kreg® 20V MAX KPTRS500A Power Tool, 5 in","Kreg® Power Tool, 20V MAX, 20 V, 5 in",20V MAX Power Tool,"High quality Kreg Power Tool built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Power Tool,Series,20V MAX,,Tool Type,,,Voltage Rating,20,V,Motor Type,,,Power Source,,,No Load Speed,,,Tool Weight,,,Includes,,,Warranty,,,Additional Information,,,Size,5 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112700,,,1,EA,,5,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.mirka.com,,,,,,20000896,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500896,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka USA Inc.,Mirka®,Abranet®,24-35M-320,,Industrial Supplies>Maintenance & Repair>General Hardware,"Mirka USA Inc., Industrial Component, 24-35M-320, Commercial Grade",INDUSTRIAL COMPONENT,"Mirka® 24-35M-320 Industrial Component, 3-13/64 in W x 5-13/64 in L","Mirka® Industrial Component, 3-13/64 in W x 5-13/64 in L",Industrial Component,"High quality Mirka Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,3-13/64 in W x 5-13/64 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,5-13/64,in,,,3-13/64,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.mirka.com,,,,,,20000897,Tools & Hardware,Abrasives,Sanding Belts & Discs,1500897,9A-129-120,9A-129-120 Abranet 3x4 - 50 Sheets/Box,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka USA Inc.,Mirka®,Abranet®,9A-129-120,,Tools & Hardware>Abrasives>Sanding Belts & Discs,"Mirka USA Inc., Sanding Belt, 9A-129-120, 120 V, Commercial Grade",SAND BELT 120V,"Mirka® 9A-129-120 Sanding Belt, 3 in W x 4 in L","Mirka® Sanding Belt, 120 V, 3 in W x 4 in L",Sanding Belt,"High quality Mirka Sanding Belt built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Sanding Belt,Series,,,Abrasive Type,,,Grit,,,Width,,,Length/Diameter,,,Backing Material,,,Attachment Type,,,Pack Quantity,,,Recommended Application,,,Additional Information,,,Voltage Rating,120,V,Size,3 in W x 4 in L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,1,EA,,4,in,,,3,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000898,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500898,578800,578800 Festool 80x133 M GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578800,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578800, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578800 Industrial Component, 80 in W x 133 in L","Festool® Industrial Component, 80 in W x 133 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,80 in W x 133 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,133,in,,,80,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000899,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500899,578801,578801 Festool 80x133 F GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578801,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578801, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578801 Industrial Component, 80 in W x 133 in L","Festool® Industrial Component, 80 in W x 133 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,80 in W x 133 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,133,in,,,80,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000900,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500900,578802,578802 Festool 80x133 S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578802,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578802, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578802 Industrial Component, 80 in W x 133 in L","Festool® Industrial Component, 80 in W x 133 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,80 in W x 133 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,133,in,,,80,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000901,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500901,578808,578808 Festool 3x4 M GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578808,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578808, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578808 Industrial Component, 3 in W x 4 in L","Festool® Industrial Component, 3 in W x 4 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,3 in W x 4 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,4,in,,,3,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000902,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500902,578809,578809 Festool 3x4 F GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578809,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578809, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578809 Industrial Component, 3 in W x 4 in L","Festool® Industrial Component, 3 in W x 4 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,3 in W x 4 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,4,in,,,3,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000903,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500903,578810,578810 Festool 3x4 S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578810,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578810, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578810 Industrial Component, 3 in W x 4 in L","Festool® Industrial Component, 3 in W x 4 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,3 in W x 4 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,4,in,,,3,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000904,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500904,578811,578811 Festool 3x4 GR PRO/10-Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578811,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578811, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,"Festool® 578811 Industrial Component, 3 in W x 4 in L","Festool® Industrial Component, 3 in W x 4 in L",Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,3 in W x 4 in L,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,4,in,,,3,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000905,Tools & Hardware,Abrasives,Sanding Belts & Discs,1500905,578192,578192 Festool D 150 GR SYS - Systainer Abrasive Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578192,,Tools & Hardware>Abrasives>Sanding Belts & Discs,"Festool USA, Sanding Belt, 578192, Commercial Grade, Heavy Duty",SAND BELT,Festool® 578192 Sanding Belt,Festool® Sanding Belt,Sanding Belt,"High quality Festool Sanding Belt built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Sanding Belt,Series,,,Abrasive Type,,,Grit,,,Width,,,Length/Diameter,,,Backing Material,,,Attachment Type,,,Pack Quantity,,,Recommended Application,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.festoolusa.com,,,,,,20000906,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500906,578806,578806 Festool Delta S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool®,Festool,578806,,Industrial Supplies>Maintenance & Repair>General Hardware,"Festool USA, Industrial Component, 578806, Commercial Grade, Heavy Duty",INDUSTRIAL COMPONENT,Festool® 578806 Industrial Component,Festool® Industrial Component,Industrial Component,"High quality Festool Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.diablotools.com,,,,,,20000907,Tools & Hardware,Accessories,Blades & Bits,1500907,D0860X,"D0860X Diablo 8-1/4"" 60 Tooth - Fine Finish Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,Freud,D0860X,,Tools & Hardware>Power Tool Accessories>Blades & Bits,"Freud America, Inc. Diablo, Saw Blade, D0860X, 60 V, Commercial Grade",SAW BLADE 60V,"Diablo® D0860X Saw Blade, 8-1/4 in","Diablo® Saw Blade, 60 V, 8-1/4 in",Saw Blade,"High quality Diablo Saw Blade built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Saw Blade,Series,,,Diameter,,,Number of Teeth,,,Arbor Size,,,Kerf Thickness,,,Hook Angle,,,Tip Material,,,Cutting Application,,,Additional Information,,,Voltage Rating,60,V,Size,8-1/4 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112800,,,1,EA,,8-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.milwaukeetool.com,,,,,,20000908,Tools & Hardware,Accessories,Blades & Bits,1500908,48-40-0740,48-40-0740 Milw 7-1/4in. 24T - Framing Circ Saw Blade,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee®,Milwaukee,48-40-0740,,Tools & Hardware>Power Tool Accessories>Blades & Bits,"Milwaukee Electric Tool Corp., Saw Blade, 48-40-0740, Commercial Grade",SAW BLADE,"Milwaukee® 48-40-0740 Saw Blade, 7-1/4 in","Milwaukee® Saw Blade, 7-1/4 in",Saw Blade,"High quality Milwaukee Saw Blade built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Saw Blade,Series,,,Diameter,,,Number of Teeth,,,Arbor Size,,,Kerf Thickness,,,Hook Angle,,,Tip Material,,,Cutting Application,,,Additional Information,,,Size,7-1/4 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112800,,,1,EA,,7-1/4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.milwaukeetool.com,,,,,,20000909,Tools & Hardware,Accessories,Blades & Bits,1500909,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp.,Milwaukee®,Milwaukee,48-41-0740,,Tools & Hardware>Power Tool Accessories>Blades & Bits,"Milwaukee Electric Tool Corp., Saw Blade, 48-41-0740, Commercial Grade",SAW BLADE,Milwaukee® 48-41-0740 Saw Blade,Milwaukee® Saw Blade,Saw Blade,"High quality Milwaukee Saw Blade built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Saw Blade,Series,,,Diameter,,,Number of Teeth,,,Arbor Size,,,Kerf Thickness,,,Hook Angle,,,Tip Material,,,Cutting Application,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112800,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
